R1 
Energy (eV) EEDF (eV-3/2) Anisotropy
   1.239    	  0.2845E-09	  0.3275E-01
   1.251    	  0.2190E-09	  0.3311E-01
   1.263    	  0.1683E-09	  0.3346E-01
   1.275    	  0.1292E-09	  0.3380E-01
   1.287    	  0.9908E-10	  0.3412E-01
   1.299    	  0.7589E-10	  0.3443E-01
   1.312    	  0.5808E-10	  0.3471E-01
   1.324    	  0.4441E-10	  0.3501E-01
   1.337    	  0.3391E-10	  0.3539E-01
   1.349    	  0.2584E-10	  0.2026E-01


R2  
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.7279E-03	   196.8    	  0.5353E-04
  0.2215E-02	   183.2    	  0.8370E-04
  0.3763E-02	   170.2    	  0.1382E-03
  0.5373E-02	   158.7    	  0.1866E-03
  0.7045E-02	   148.3    	  0.2330E-03
  0.8778E-02	   138.9    	  0.2792E-03
  0.1057E-01	   130.2    	  0.3258E-03
  0.1243E-01	   122.2    	  0.3738E-03
  0.1435E-01	   114.6    	  0.4236E-03
  0.1633E-01	   107.5    	  0.4753E-03
  0.1837E-01	   100.9    	  0.5293E-03
  0.2047E-01	   94.56    	  0.5855E-03
  0.2264E-01	   88.57    	  0.6444E-03
  0.2487E-01	   82.89    	  0.7064E-03
  0.2715E-01	   77.49    	  0.7719E-03
  0.2950E-01	   72.35    	  0.8411E-03
  0.3192E-01	   67.47    	  0.9143E-03
  0.3439E-01	   62.83    	  0.9922E-03
  0.3693E-01	   58.41    	  0.1075E-02
  0.3952E-01	   54.21    	  0.1164E-02
  0.4218E-01	   50.21    	  0.1260E-02
  0.4490E-01	   46.40    	  0.1361E-02
  0.4768E-01	   42.77    	  0.1460E-02
  0.5053E-01	   39.37    	  0.1557E-02
  0.5343E-01	   36.17    	  0.1656E-02
  0.5640E-01	   33.18    	  0.1759E-02
  0.5943E-01	   30.38    	  0.1866E-02
  0.6252E-01	   27.77    	  0.1980E-02
  0.6567E-01	   25.34    	  0.2100E-02
  0.6888E-01	   23.07    	  0.2229E-02
  0.7216E-01	   20.95    	  0.2367E-02
  0.7549E-01	   18.98    	  0.2500E-02
  0.7889E-01	   17.17    	  0.2619E-02
  0.8235E-01	   15.51    	  0.2731E-02
  0.8588E-01	   13.99    	  0.2838E-02
  0.8946E-01	   12.62    	  0.2942E-02
  0.9310E-01	   11.38    	  0.3044E-02
  0.9681E-01	   10.25    	  0.3146E-02
  0.1006    	   9.230    	  0.3249E-02
  0.1044    	   8.308    	  0.3351E-02
  0.1083    	   7.475    	  0.3454E-02
  0.1123    	   6.722    	  0.3556E-02
  0.1163    	   6.043    	  0.3659E-02
  0.1203    	   5.430    	  0.3762E-02
  0.1245    	   4.878    	  0.3865E-02
  0.1287    	   4.380    	  0.3970E-02
  0.1329    	   3.932    	  0.4076E-02
  0.1373    	   3.529    	  0.4183E-02
  0.1417    	   3.166    	  0.4292E-02
  0.1461    	   2.840    	  0.4401E-02
  0.1506    	   2.547    	  0.4510E-02
  0.1552    	   2.283    	  0.4620E-02
  0.1598    	   2.045    	  0.4732E-02
  0.1645    	   1.831    	  0.4845E-02
  0.1693    	   1.639    	  0.4961E-02
  0.1741    	   1.466    	  0.5079E-02
  0.1790    	   1.310    	  0.5200E-02
  0.1839    	   1.171    	  0.5323E-02
  0.1889    	   1.046    	  0.5447E-02
  0.1940    	  0.9336    	  0.5574E-02
  0.1991    	  0.8330    	  0.5702E-02
  0.2043    	  0.7428    	  0.5832E-02
  0.2095    	  0.6620    	  0.5963E-02
  0.2148    	  0.5895    	  0.6096E-02
  0.2202    	  0.5247    	  0.6231E-02
