Angular field frequency / N (m3/s)        0.5000E-12
Gas temperature (K)                        1000.    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Wave number / N (m2)                       0.000    
Longitudinal diffusion                     0.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction H                           0.5000E-01
Mole fraction H2                          0.9500    


Energy (eV) 	Electric field / N (Td)                                         
0.3855E-01	0.2938E+21
0.3921E-01	0.3026E+21
0.4156E-01	0.3346E+21
0.4748E-01	0.4215E+21
0.5997E-01	0.6313E+21
0.8408E-01	0.1123E+22
0.1259	0.2188E+22
0.1865	0.4098E+22
0.2601	0.6906E+22
0.3415	0.1056E+23
0.4288	0.1504E+23
0.5223	0.2037E+23
0.6230	0.2663E+23
0.7338	0.3400E+23
0.8597	0.4280E+23
1.010	0.5360E+23
1.196	0.6712E+23
1.429	0.8382E+23
1.709	0.1033E+24
2.021	0.1245E+24
2.345	0.1457E+24
2.661	0.1659E+24
2.957	0.1842E+24
3.230	0.2006E+24
3.479	0.2152E+24
3.706	0.2281E+24
3.915	0.2398E+24
4.109	0.2503E+24
4.291	0.2600E+24
4.463	0.2690E+24
4.627	0.2774E+24
4.785	0.2852E+24
4.938	0.2928E+24
5.088	0.3000E+24
5.235	0.3071E+24
5.380	0.3139E+24
5.524	0.3207E+24
5.667	0.3273E+24
5.811	0.3339E+24
5.955	0.3405E+24
6.100	0.3472E+24
6.247	0.3537E+24
6.395	0.3604E+24
6.545	0.3671E+24
6.698	0.3740E+24
6.853	0.3808E+24
7.011	0.3881E+24
7.173	0.3954E+24
7.338	0.4029E+24
7.507	0.4105E+24
7.679	0.4182E+24
7.858	0.4266E+24
8.038	0.4347E+24
8.226	0.4436E+24
8.418	0.4526E+24
8.615	0.4618E+24
8.817	0.4711E+24
9.030	0.4817E+24
9.246	0.4920E+24
9.472	0.5044E+24
9.699	0.5142E+24
9.942	0.5277E+24
10.19	0.5406E+24
10.44	0.5533E+24
10.71	0.5671E+24
10.99	0.5817E+24
11.27	0.5960E+24
11.57	0.6123E+24
11.88	0.6293E+24
12.19	0.6464E+24
12.52	0.6636E+24
12.87	0.6841E+24
13.22	0.7038E+24
13.60	0.7253E+24
13.99	0.7479E+24
14.39	0.7718E+24
14.81	0.7962E+24
15.23	0.8208E+24
15.69	0.8488E+24
16.17	0.8782E+24
16.67	0.9092E+24
17.17	0.9403E+24
17.71	0.9751E+24
18.27	0.1010E+25
18.84	0.1046E+25
19.43	0.1084E+25
20.05	0.1125E+25
20.71	0.1168E+25
21.39	0.1213E+25


Energy (eV)	Longitudinal dif. coef. x N (1/m/s)
0.3845E-01	0.000
0.3855E-01	0.000
0.3921E-01	0.000
0.4156E-01	0.000
0.4748E-01	0.000
0.5997E-01	0.000
0.8408E-01	0.000
0.1259	0.000
0.1865	0.000
0.2601	0.000
0.3415	0.000
0.4288	0.000
0.5223	0.000
0.6230	0.000
0.7338	0.000
0.8597	0.000
1.010	0.000
1.196	0.000
1.429	0.000
1.709	0.000
2.021	0.000
2.345	0.000
2.661	0.000
2.957	0.000
3.230	0.000
3.479	0.000
3.706	0.000
3.915	0.000
4.109	0.000
4.291	0.000
4.463	0.000
4.627	0.000
4.785	0.000
4.938	0.000
5.088	0.000
5.235	0.000
5.380	0.000
5.524	0.000
5.667	0.000
5.811	0.000
5.955	0.000
6.100	0.000
6.247	0.000
6.395	0.000
6.545	0.000
6.698	0.000
6.853	0.000
7.011	0.000
7.173	0.000
7.338	0.000
7.507	0.000
7.679	0.000
7.858	0.000
8.038	0.000
8.226	0.000
8.418	0.000
8.615	0.000
8.817	0.000
9.030	0.000
9.246	0.000
9.472	0.000
9.699	0.000
9.942	0.000
10.19	0.000
10.44	0.000
10.71	0.000
10.99	0.000
11.27	0.000
11.57	0.000
11.88	0.000
12.19	0.000
12.52	0.000
12.87	0.000
13.22	0.000
13.60	0.000
13.99	0.000
14.39	0.000
14.81	0.000
15.23	0.000
15.69	0.000
16.17	0.000
16.67	0.000
17.17	0.000
17.71	0.000
18.27	0.000
18.84	0.000
19.43	0.000
20.05	0.000
20.71	0.000
21.39	0.000


Energy (eV)	Energy mobility x N (1/m/V/s)
0.3845E-01	0.2386E+23
0.3855E-01	0.2391E+23
0.3921E-01	0.2420E+23
0.4156E-01	0.2526E+23
0.4748E-01	0.2785E+23
0.5997E-01	0.3306E+23
0.8408E-01	0.4202E+23
0.1259	0.5480E+23
0.1865	0.6936E+23
0.2601	0.8361E+23
0.3415	0.9682E+23
0.4288	0.1089E+24
0.5223	0.1198E+24
0.6230	0.1297E+24
0.7338	0.1384E+24
0.8597	0.1461E+24
1.010	0.1525E+24
1.196	0.1570E+24
1.429	0.1593E+24
1.709	0.1594E+24
2.021	0.1579E+24
2.345	0.1556E+24
2.661	0.1531E+24
2.957	0.1506E+24
3.230	0.1482E+24
3.479	0.1461E+24
3.706	0.1442E+24
3.915	0.1425E+24
4.109	0.1410E+24
4.291	0.1396E+24
4.463	0.1383E+24
4.627	0.1371E+24
4.785	0.1360E+24
4.938	0.1350E+24
5.088	0.1340E+24
5.235	0.1332E+24
5.380	0.1323E+24
5.524	0.1315E+24
5.667	0.1308E+24
5.811	0.1301E+24
5.955	0.1295E+24
6.100	0.1289E+24
6.247	0.1284E+24
6.395	0.1279E+24
6.545	0.1274E+24
6.698	0.1270E+24
6.853	0.1265E+24
7.011	0.1262E+24
7.173	0.1259E+24
7.338	0.1256E+24
7.507	0.1254E+24
7.679	0.1251E+24
7.858	0.1250E+24
8.038	0.1248E+24
8.226	0.1248E+24
8.418	0.1247E+24
8.615	0.1247E+24
8.817	0.1246E+24
9.030	0.1248E+24
9.246	0.1248E+24
9.472	0.1253E+24
9.699	0.1251E+24
9.942	0.1257E+24
10.19	0.1260E+24
10.44	0.1262E+24
10.71	0.1265E+24
10.99	0.1269E+24
11.27	0.1273E+24
11.57	0.1277E+24
11.88	0.1282E+24
12.19	0.1287E+24
12.52	0.1292E+24
12.87	0.1299E+24
13.22	0.1305E+24
13.60	0.1312E+24
13.99	0.1318E+24
14.39	0.1326E+24
14.81	0.1333E+24
15.23	0.1340E+24
15.69	0.1348E+24
16.17	0.1357E+24
16.67	0.1366E+24
17.17	0.1374E+24
17.71	0.1384E+24
18.27	0.1393E+24
18.84	0.1402E+24
19.43	0.1411E+24
20.05	0.1421E+24
20.71	0.1430E+24
21.39	0.1441E+24


Energy (eV)	Energy diffusion coef. x N (1/m/s)
0.3845E-01	0.6343E+21
0.3855E-01	0.6374E+21
0.3921E-01	0.6593E+21
0.4156E-01	0.7405E+21
0.4748E-01	0.9666E+21
0.5997E-01	0.1527E+22
0.8408E-01	0.2825E+22
0.1259	0.5383E+22
0.1865	0.9386E+22
0.2601	0.1467E+23
0.3415	0.2111E+23
0.4288	0.2870E+23
0.5223	0.3754E+23
0.6230	0.4789E+23
0.7338	0.6029E+23
0.8597	0.7583E+23
1.010	0.9619E+23
1.196	0.1229E+24
1.429	0.1553E+24
1.709	0.1903E+24
2.021	0.2239E+24
2.345	0.2535E+24
2.661	0.2786E+24
2.957	0.2995E+24
3.230	0.3170E+24
3.479	0.3319E+24
3.706	0.3448E+24
3.915	0.3564E+24
4.109	0.3668E+24
4.291	0.3765E+24
4.463	0.3856E+24
4.627	0.3943E+24
4.785	0.4026E+24
4.938	0.4108E+24
5.088	0.4189E+24
5.235	0.4271E+24
5.380	0.4351E+24
5.524	0.4433E+24
5.667	0.4517E+24
5.811	0.4600E+24
5.955	0.4687E+24
6.100	0.4778E+24
6.247	0.4868E+24
6.395	0.4964E+24
6.545	0.5061E+24
6.698	0.5164E+24
6.853	0.5268E+24
7.011	0.5380E+24
7.173	0.5497E+24
7.338	0.5617E+24
7.507	0.5744E+24
7.679	0.5874E+24
7.858	0.6017E+24
8.038	0.6161E+24
8.226	0.6318E+24
8.418	0.6480E+24
8.615	0.6651E+24
8.817	0.6827E+24
9.030	0.7024E+24
9.246	0.7223E+24
9.472	0.7473E+24
9.699	0.7662E+24
9.942	0.7943E+24
10.19	0.8204E+24
10.44	0.8470E+24
10.71	0.8758E+24
10.99	0.9067E+24
11.27	0.9381E+24
11.57	0.9729E+24
11.88	0.1010E+25
12.19	0.1048E+25
12.52	0.1088E+25
12.87	0.1133E+25
13.22	0.1178E+25
13.60	0.1227E+25
13.99	0.1279E+25
14.39	0.1334E+25
14.81	0.1392E+25
15.23	0.1452E+25
15.69	0.1517E+25
16.17	0.1586E+25
16.67	0.1659E+25
17.17	0.1734E+25
17.71	0.1816E+25
18.27	0.1901E+25
18.84	0.1989E+25
19.43	0.2083E+25
20.05	0.2180E+25
20.71	0.2284E+25
21.39	0.2392E+25


Energy (eV)	Imaginary mobility x N (1/m/V/s)
0.3845E-01	-0.3514E+24
0.3855E-01	-0.3514E+24
0.3921E-01	-0.3514E+24
0.4156E-01	-0.3513E+24
0.4748E-01	-0.3513E+24
0.5997E-01	-0.3510E+24
